1,0,0,77,6,1911,1792,665,621,1266,1216,1147,1278,103,1895,160,0,0,0,0,568,665,621,104,88,0,22,1843,665,621,1351,1836,0,0,1142,1358,1664,1819,864,0,0,1664,1819,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,51,361,594,1830,1,5,1970,36,84,2,1029,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,32,64,50,1,62,33,82,4,47,431,415,1,419,325,120,8,411,21,352,2,271,427,32,183,64,50,449,40,88,6,28,445,1,32,8,303,369,2,16,56,32,64,50,1,62,33,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,64,50,1,62,33,82,6,1,344,331,2,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,64,50,1,62,33,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,34,27,14,12,52,457,4,534,1,34,175,54,475,52,1,252,522,68,252,436,340,529,92,556,286,487,3,33,227,549,1,480,304,27,45,21,94,265,36,86,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,30,695,30,1,248,863,829,115,118,169,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,78,160,127,642,1,482,153,385,128,660,210,288,483,128,285,39,660,210,128,885,141,0,2,0,627,826,885,237,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1829,1008,18,1829,1008,0,664,583,0,0,0,0,0,0,16,0,0,0,907,1,3,0,0,0,0,276,0,0,383,1,418,353,349,28,54,0,0,3,0,1829,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,226,204,1,15,26,17,217,85,10,1,19,117,2,218,13,41,2,223,15,26,7,23,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,7,23,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,304,291,47,198,214,1776,1,5,29,73,84,776,214,435,0,5,1638,1121,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,47,198,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,30,63,127,11,130,131,576,133,129,4,132,146,35,20,69,130,30,7,63,4,95,219,127,302,593,604,227,20,501,63,573,3,521,599,553,407,4,412,302,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,0,632,1732,1,1988,1940,0,141,472,25,2,0,0,1051,1,137,1169,177,1970,929,3,196,0,1,295,1288,152,1940,1,75,81,0,0,0,0,0,0,1732,1,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,821,673,367,1089,615,943,28,509,1039,697,1014,1177,238,1065,642,1,1192,653,3,1296,1199,83,892,673,1304,1274,58,3,638,1,615,1007,243,3,1218,58,1200,420,5,678,821,673,367,1089,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,26,7,23,10,2,326,327,328,243,21,84,58,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,7,23,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,26,7,23,10,2,1107,780,6,196,16,5,1378,2,56,1217,15,26,7,23,10,2,6,40,1374,9,53,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,7,23,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,12,89,27,139,191,820,14,12,71,641,174,89,27,434,854,28,482,903,786,89,157,1,34,430,620,878,913,888,1,886,862,121,719,900,44,822,271,866,890,139,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,168,60,315,213,7,154,148,4,872,404,22,1714,613,551,444,994,1861,992,855,1574,56,1009,392,76,471,300,29,40,21,1584,18,366,216,169,386,168,2,60,1969,60,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1944,1429,0,1905,917,448,0,0,1944,1429,0,4,800,1679,966,1905,917,199,1429,0,1121,917,0,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38,37,65,99,2,38,37,588,65,99,2,25,2,115,118,155,13,383,55,523,18,765,650,38,37,6,40,205,721,316,542,728,679,546,637,711,625,43,42,229,38,37,65,99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,464,713,60,168,60,350,7,154,148,872,708,551,366,216,169,386,168,2,10,18,141,3,1214,504,1,834,0,0,0,0,0,0,0,0,0,0,0,0,0,60,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,67,100,1,1381,0,1343,1921,20,296,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,145,8,3,455,1002,4,1103,74,0,1807,1,1302,0,77,1042,145,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,8,3,455,1002,4,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,51,1,239,274,8,294,283,58,195,111,147,281,203,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1022,1049,1308,0,120,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,1049,1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,158,16,2,1464,1,14,12,537,139,7,1471,4,101,230,1031,874,295,1025,5,13,4,90,287,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,51,29,125,256,2,18,358,134,301,49,16,111,107,275,49,78,1,208,18,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,51,29,125,256,2,18,358,134,301,49,16,111,107,275,49,78,1,208,18,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,60,168,60,899,213,7,154,148,708,613,551,1,102,726,441,940,60,908,366,355,168,942,504,441,84,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,233,330,279,846,176,83,918,847,176,381,1053,848,176,62,1081,52,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,330,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,239,274,8,294,283,58,195,111,147,281,203,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,60,168,60,899,213,7,154,148,708,613,551,1,102,726,441,940,60,908,366,355,168,942,504,441,84,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,64,50,1,62,33,82,209,135,2,515,516,433,215,96,73,512,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,64,50,1,62,33,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,453,902,0,509,0,1945,1670,1993,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,821,673,367,1089,615,943,28,509,1039,697,1014,1177,238,1065,642,1,1192,653,3,1296,1199,83,892,673,1304,1274,58,3,638,1,615,1007,243,3,1218,58,1200,420,5,678,821,673,367,1089,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,371,439,447,461,606,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,439,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,35,19,158,8,4,28,34,1,27,45,2,47,164,254,79,71,241,268,92,244,220,264,257,263,52,1,234,11,22,161,162,112,57,31,39,156,165,249,91,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,683,772,727,30,739,680,724,469,685,365,222,365,596,98,81,242,3,510,703,95,1,577,115,564,22,710,755,74,750,373,373,141,125,742,262,761,282,495,295,688,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,225,108,93,31,1,188,1083,748,789,93,31,1,470,282,3,4,949,52,1068,968,1046,627,1027,1,830,5,74,924,67,1066,41,2,706,1,1001,20,402,1094,817,967,225,108,93,31,1,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,941,814,329,891,394,651,671,1238,793,166,931,1883,651,671,3,5,1,646,1877,17,1613,69,36,67,1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,814,329,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,225,108,93,31,1,188,79,883,186,16,852,1427,205,56,1545,819,21,258,7,1508,20,1438,408,1436,1079,661,29,1557,167,1012,33,702,1483,1357,1411,1390,1371,279,29,3,225,108,93,31,1,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,687,768,56,770,8,4,538,5,1,714,645,5,1,738,741,483,520,684,756,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,389,248,343,14,12,389,1,730,920,851,248,343,912,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,248,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,906,1667,461,249,59,403,1610,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,603,502,505,489,66,1299,1299,0,502,505,489,242,29,3,1076,1130,1313,220,1,403,514,28,0,36,0,1038,0,1856,1029,0,55,2,0,0,0,0,0,0,0,0,603,502,505,489,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,225,108,93,31,1,188,79,883,186,16,852,1427,205,56,1545,819,21,258,7,1508,20,1438,408,1436,1079,661,29,1557,167,1012,33,702,1483,1357,1411,1390,1371,279,29,3,225,108,93,31,1,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,95,0,1,0,0,0,0,0,949,0,0,4,0,1,0,1136,0,0,0,1098,2,0,0,1,0,661,0,0,0,0,7,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,26,7,23,10,2,324,6,318,269,296,15,151,135,312,1,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,7,23,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,334,3,119,393,399,1,170,0,14,12,34,27,158,73,45,19,34,136,178,1,0,11,173,194,995,150,9,1,57,144,2,90,171,122,70,185,193,306,70,114,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,255,163,280,199,255,619,1,476,289,163,192,391,644,9,1,838,425,29,391,870,59,240,1202,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,280,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,622,317,44,225,108,93,31,1,188,787,3,1761,1379,74,1162,21,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,108,93,31,1,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1604,292,339,508,928,417,1465,591,1166,292,339,176,1368,1101,865,1455,44,292,405,1,286,462,74,1372,462,104,21,94,286,196,704,837,147,49,614,417,152,0,0,0,292,339,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,164,0,2,1886,691,0,0,181,0,0,0,308,140,1,0,12,0,691,1148,1240,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,30,1673,0,169,237,179,237,1148,1,0,169,9,1,10,36,1731,2,11,0,0,24,361,77,76,1,543,1532,1355,181,0,363,1516,29,0,76,1,0,1532,1774,232,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,32,64,50,1,62,33,82,6,1,344,331,2,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,64,50,1,62,33,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,35,19,158,8,4,28,34,1,27,45,2,47,164,254,79,71,241,268,92,244,220,264,257,263,52,1,234,11,22,161,162,112,57,31,39,156,165,249,91,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,51,1,239,274,8,294,283,58,195,111,147,281,203,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,35,19,158,8,4,28,34,1,27,45,2,47,164,254,79,71,241,268,92,244,220,264,257,263,52,1,234,11,22,161,162,112,57,31,39,156,165,249,91,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,12,34,27,45,2,34,11,22,161,162,112,57,31,39,11,156,165,720,91,499,1492,16,235,2,1127,676,590,1033,2,14,12,463,1325,4,463,25,16,235,2,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,26,7,23,10,2,1373,567,1542,19,674,1925,36,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,7,23,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1591,192,11,907,498,0,21,216,421,215,784,1954,448,1611,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1681,0,1707,4,5,1,1780,1210,1120,322,1098,101,766,1339,554,124,554,0,109,979,3,0,119,0,1,1171,807,22,979,1210,1120,974,109,3,1324,1293,810,1057,6,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1095,1028,1818,637,1095,1028,1095,1028,1818,0,0,0,49,428,5,24,4,0,1,0,153,0,58,5,1382,0,0,0,300,1,178,1395,1395,0,0,1095,1028,19,0,0,1095,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1524,1727,678,1287,1552,0,0,1727,0,1,0,112,0,1,0,0,1,0,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,1287,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,12,34,27,45,2,34,11,22,161,162,112,57,31,39,11,156,165,720,91,136,178,1,187,11,173,189,194,160,150,9,1,57,144,2,197,171,122,70,185,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1470,1470,1573,0,0,0,1,1717,233,330,279,17,54,740,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,330,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,506,0,278,662,109,0,1,32,8,282,3,278,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,278,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,255,163,280,199,255,619,1,476,289,163,192,391,644,9,1,838,425,29,391,870,59,240,1202,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,280,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,224,1,228,87,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,291,47,198,214,43,42,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,47,198,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,51,1,239,274,8,294,283,58,195,111,147,281,203,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,12,52,1,287,289,672,196,79,10,4,277,356,3,827,24,305,422,422,1,104,813,832,289,798,2,18,472,25,788,54,677,647,824,2,828,54,137,662,19,139,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
